Loan ID,Status,Year,Country,Borrower,Lender,Finance Type,USD (M),Interest Rate,Libor Rate,Grace Period,Term,Purpose,Sector,Contractor,Resource Security,Narratives
"ET.071","Implementation",2017,"Ethiopia","Government","Eximbank","PEBC",262,,,,,"Adama; Ethio-Hunan Equipment Production Cooperation Industrial Park ","Industry","China Geo-Engineering Corporation Overseas Construction Group Co.; Ltd. (CGCOC)",,"NARRATIVE: In 2017; the Government of Ethiopia and China Eximbank signed a US$262M preferential export buyer’s credit agreement for financing the Ethiopia Adama (Ethiopia-Hunan) Machinery and Industrial Park Project. China Geo-engineering Construction Overseas Company Group (CGCOC) is currently implementing the construction. 

On May 19; 2017; Hunan officials held the Ethiopia-Hunan Investment Cooperation Meeting. The President of China Eximbank; Liu Liange was invited to partake in the meeting between the Ethiopian Prime Minister Hailemariam and Hunan Provincial Governor Xe Dazhe. With many Ethiopian and Chinese officials in attendance; Deputy General Manager of the Preferential Loan Department of China Eximbank; Zhang Chenxu; and the Ethiopian Minister of Finance and Economic Cooperation; Ademar Sune; signed a preferential export buyer’s credit agreement to finance the Ethiopia Adama (Ethiopia-Hunan) Machinery and Industrial Park Project (1). The loan agreement amounts to US$262;259;100; which is about 75% of the total cost of US$350M. On July 5; 2017; the Ethiopian House of Representatives ratified the loan under Proclamation No.1045/2017. The proclamation went into effect on August 3; 2017 (2). 

In 2018; CGCOC began constructing the project (3). The 122 hectares park will be located in the Addis Ababa-Djibouti Port Industrial Economic Corridor. It will house 18+ Chinese enterprises that produce heavy machinery and power equipment. Through this project and others alike; Hunan is promoting the relocation of equipment manufacturing capacity and extraction in the machinery; steel; iron; energy and engineering industries through outbound investment and overseas project contracts. The park is also a part of Hunan province’s role in establishing international channels under the Belt and Road Initiative. Hunan aims to open 9 parks and 11 offices overseas (1)(4). 

(1)ET.071 China Eximbank document in OneDrive 
(2)ET.071 Ethiopia Law document in OneDrive 
(3)http://enghunan.gov.cn/SP/SP2018/4thInvesting/4thInvesting_news/201809/t20180917_5096277.html
(4)http://www.acfic.org.cn/zzjg_327/nsjg/llb/llbgzhdzt/2019zhinan/2019zhinan_3/202003/t20200331_231679.html

"
"ET.075","Implementation",2016,"Ethiopia","Government","Eximbank","CL",165,"2",,7,"20","Addis Ababa Power Network Rehabilitation and Upgrading Project","Power","Sinohydro Ltd.; Power China Hubei Engineering Co.; Ltd.",,"NARRATIVE: In 2016; the Government of Ethiopia and China Eximbank signed a CNY 1.145B concessional loan agreement for financing the Addis Ababa Power Network Rehabilitation and Upgrade Project. A joint-venture (JV) between Sinohydro 1st Bureau; Sinohydro 4th Bureau and Power China Hubei Bureau is currently implementing the project. 

In April 2016; Power China signed a contract with Ethiopian Electric Power and Ethiopian Utility to rehabilitate and upgrade the Addis Ababa Power Network. Power China Hubei Bureau; Sinohyrdo 1st Bureau and Sinohydro 4th Bureau formed a joint-venture to implement the project within a 12 month time period (1).  On July 28; 2016 in Beijing; the Government of Ethiopia and China Eximbank signed the CNY 1.145B concessional loan to finance the project. The loan has a 2% interest rate; a 0.25% management fee; a 0.25% commitment fee; a 7 year grace period and a 20 year term (2). Ethiopia’s House of Representatives ratified the loan under Proclamation No. 987/2016 on December 27; 2016 (3). The proclamation went into effect on January 27; 2016. 

On April 20; 2016; Power China started constructing the project under the JV. The project is being implemented in two parts: upgrading the main branches and upgrading the periphery branches. By the end of 2016; the JV had completed the project’s 8km branch and were beginning to replace the 45kV lines with 132kV lines (4). 

(1)2016 Power China PDF in OneDrive
(2)https://www.thereporterethiopia.com/content/mps-raise-concerns-external-debt-repayment-capacity
(3)http://www.lawethiopia.com/images/federal_proclamation/proclamations_by_number/987.pdf
(4)2017 Power China PDF in OneDrive
"
"ET.076","Completed",2013,"Ethiopia","Government","CIDCA","ZIL",59,"0",,,,"Pushkin Square - Gottera Square/Bole Airport Road; 4.3km ","Transport","China Communications Construction Company; Ltd. (CCCC)",,
"ET.078","Implementation",2018,"Ethiopia","Government","CIDCA","ZIL",79,,,,,"Mekelle Water Supply Project - ZIL Part","Water","China Gezhouba Group Company Ltd. (CGGC)",,
"ET.079","Implementation",2018,"Ethiopia","Government","Eximbank","PEBC",156,,,,,"Mekelle Water Supply Project - PEBC Part","Water","China Gezhouba Group Company Ltd. (CGGC)",,"NARRATIVE: In 2018; the Government of Ethiopia and China Eximbank signed a framework agreement for a CNY 1610M loan for financing the Mekelle Water Supply Project. Of this loan; CNY 540M is a zero interest loan (ZIL) and CNY 1070M is a concessional loan. China Gezhouba Group Company (CGGC) started constructing the project in 2019. 

On December 3; 2014; CGGC signed a contract to complete the Mekelle Water Supply Project. The project involves the completion of a water storage dam; a water processing plant; a main water supply pipeline; and a peripheral water delivery pipeline. CGGC planned to complete the project in three years; but it was delayed for 4 years due to financing issues (1). 

On May 20; 2018; Chinese Ambassador to Ethiopia Tan Jian and Ethiopia’s Minister of Finance; Admasu Nebebe; signed a framework agreement for financing the Mekelle Water Supply project. Under the agreement; China provided a CNY 540M zero-interest loan; a US$80M equivalence; and CNY 1070M concessional loan; a US$150M equivalence. The total amount of both loans account for the 85% of the financing needed (2)(3). The project was also supported by the World Bank. 

On September 23; 2019; CGGC commenced construction on the project (3). At full capacity; the project will supply 124;300 cubic meters of clean water daily and supply 400;000 people with water. 

(1)http://www.cggc.ceec.net.cn/art/2018/5/23/art_7369_1651849.html
(2)http://www.xinhuanet.com/english/2019-09/23/c_138415897.htm
(3)https://www.afrik21.africa/en/ethiopia-cggc-launches-work-relating-to-mekelle-drinking-water-project/

"
"KE.002","Completed",2007,"Kenya","Government","Eximbank","CL",43,"2",,8,"21","National Optic Fibre Backbone Infrastructure (NOFBI) Phase I: E-government","ICT","Zhongxing Telecommunication Equipment Corporation (ZTE); Huawei Technologies Co.; Ltd.; Sagemcom Group",,
"KE.003","Implementation",2006,"Kenya","Government","Eximbank","CL",25,"2",,6,"19","Rural Telecommunications Development Project","ICT","Huawei Technologies Co.; Ltd.",,
"KE.004","Completed",2007,"Kenya","Development Bank of Kenya","CDB","CommL",17,,,,"15","Great Wall Apartments Phase I; Lower and Medium Income Family Housing; 528 Apartment Units ","Other social","Erdemann Property Limited (EPL)",,
"KE.005","Completed",2008,"Kenya","Government","Eximbank","PEBC",108,"2",,7,"15","Nairobi Eastern and Northern Bypass Highway (Nairobi Ring Road); 72km","Transport","China Road and Bridge Corporation (CRBC)",,"NARRATIVE: In 2008; the Government of Kenya and China Eximbank signed a US$108M preferential export buyer’s credit agreement for financing the Nairobi Eastern and Northern Bypass Highway (Nairobi Ring Road) project. China Road and Bridge Corporation (CRBC) completed the project in 2012. 

According to the 2012 Kenyan Debt Register; Kenya received a US$108M preferential export buyer’s credit from China Eximbank in 2008 for financing the 72km Nairobi Eastern and Northern Bypass Highway (1). The total contract value of the project was US$127M. China provided 85% of that cost; while Kenya provided 15% (2). The loan had a 2% interest rate; a 7 year grace period and a 15 year term (3). Loan disbursements began in 2009; with the loan disbursed in three parts at US$26M from 2009-2010; US$54.5M from 2010-2011; and US$24.7 from 2011-2012 (4). The total construction period was 36 months. 

In March 2011; CRBC completed and opened up the Eastern section of the road. In 2012; CRBC handed over the Eastern section to the Kenya Urban Roads Authority and later completed the Northern section (5). 

(1) http://en.people.cn/90001/90776/90883/6736267.html ; https://www.treasury.go.ke/publications/pdmo/category/41-external-public-debt-register.html?download=149:external-public-debt-register-2012
(2) http://ke.mofcom.gov.cn/aarticle/jmxw/200908/20090806486184.html
(3)https://www.treasury.go.ke/publications/pdmo/category/41-external-public-debt-register.html?download=149:external-public-debt-register-2012
(4) https://www.gao.gov/assets/660/652043.pdf
(5) https://allafrica.com/stories/201208030366.html
"
"KE.006","Completed",2009,"Kenya","Government","Eximbank","CL",156,"2",,5,"21","Nairobi-Thika Highway; 50km","Transport","Sinopec Petroleum Engineering Corporation (SPE); Sinohydro Ltd.; China Wu Yi Co.; Ltd",,"NARRATIVE: In 2009; the Government of Kenya and China Eximbank signed a 1068M CNY concessional loan agreement for financing the Nairobi-Thika Highway project. Shen Li Engineering Construction; Sinohyro corporation and China Wu Yi completed the project in 2012. 

According to the 2012 Kenya Debt Ledger; China Eximbank provided a 1068M CNY concessional loan for financing the Kenyatta University to Thika section of the Nairobi-Thika Highway project in 2009 . This loan had a US$159M USD equivalent at the time. It has a 2% interest rate; a 8 year grace period and a 21 year total maturity term (1).The African Development Bank (ADB) financed approximately US$260M and the Kenyan government financed approximately US$80M of the Nairobi to Kenyatta University section (2). From 2010-2011; China disbursed approximately US$57M and from 2011-2012; China disbursed approximately US$45M (3). 

The Government of Kenya awarded the construction contract to China Wu Yi Company; Sinohydro Corporation and Sheng Li Engineering Construction in 2009. China Wuyi was responsible for completing lot one (Uhuru Highway to the Muthaiga Roundabout); Sinohydro implemented lot 2 (Muthaiga Roundabout to Kenyatta University); and Sheng Li Engineering Construction implemented lot three (Kenyatta University to Thika Road). The road is designed to address traffic congestion; frequent road accidents and travel time concerns. The project was completed in 2012 (4). 

(1)https://www.treasury.go.ke/publications/pdmo/category/41-external-public-debt-register.html?download=149:external-public-debt-register-2012
(2)AfDB-Funded Superhighway: A Masterpiece for East Africa “A National Pride” KE.006_003_AFDB Article
(3) https://www.gao.gov/assets/660/652043.pdf
(4) https://www.roadtraffic-technology.com/projects/nairobi-thika-superhighway/
"
"KE.007","Completed",2010,"Kenya","Government","Eximbank","CL",102,"2",,"0","19","Olkaria IV Geothermal Drilling 140MW; 26 wells","Power","Greatwall Drilling Company (GWDC)",,"NARRATIVE: In 2010; the Government of Kenya and China Eximbank signed a 670M CNY (US$101M) concessional loan agreement for financing the Olkaria IV Geothermal Drilling Project. GreatWall Drilling Company; a subsidiary of China National Petroleum Corporation (CNPC); completed the project in 2012.

Around 2009; the Kenyan Geothermal Development Company signed a contract with the GreatWall Drilling Company of China for the purpose of drilling 26 wells in the Olkaria IV Geothermal plant. According to China Ministry of Commerce (Mofcom) and Kenya’s 2012 Public Debt Register; Deputy Prime Minister and Minister of Finance Uhuru Kenyatta and China Eximbank Vice President Hongjie Zhu signed a 670M CNY concessional loan agreement for financing the project in 2010(1)(2). The loan has a 2% interest rate; no grace period and a 19-year term (2). In July 2012; GreatWall Drilling Company finished the drilling portion of the project and began to build the power plant (3). 

(1)http://ke.mofcom.gov.cn/article/jmxw/201007/20100707002338.shtml ; KE.007_OlkariaIV_89_2 in OneDrive 
(2)https://www.treasury.go.ke/publications/pdmo/category/41-external-public-debt-register.html?download=149:external-public-debt-register-2012
(3)https://www.thinkgeoenergy.com/steamfield-for-280-mw-of-development-completed-at-olkaria-kenya/;http://www.giraf-network.org/EN/Themen/Zusammenarbeit/TechnZusammenarb/Geotherm/Downloads/events_Kenya.pdf?__blob=publicationFile&v=2
"
